Escuela_ID;Curso ;División;matricula_por_escuela_curso_y_division
478;2°;C;12
478;2°;D;14
478;3°;A;21
478;3°;B;22
478;4°;A;35
478;4°;B;22
478;5°;A;25
478;5°;B;22
478;6°;A;24
478;6°;B;24
478;7°;A;27
478;7°;B;14
479;2°;A;24
479;2°;B;23
479;2°;C;25
479;3°;A;24
479;3°;B;24
479;3°;C;20
479;4°;A;24
479;4°;B;26
479;4°;C;24
479;5°;A;26
479;5°;B;21
479;5°;C;21
479;6°;A;27
479;6°;B;27
479;6°;C;26
479;7°;A;23
479;7°;B;24
479;7°;C;17
479;7°;D;19
480;2°;A;15
480;2°;B;17
480;3°;A;15
480;3°;B;13
480;3°;C;12
480;4°;A;15
480;4°;B;14
480;5°;A;14
480;5°;B;15
480;5°;C;18
480;6°;A;19
480;6°;B;17
480;7°;A;16
480;7°;B;15
480;7°;C;15
481;2°;MA;7
481;3°;MB;2
481;4°;MB;4
481;5°;MC;9
481;6°;MC;4
481;7°;1º;8
482;2°;Ú;14
482;3°;3°/ 4°;5
482;4°;3°/ 4°;7
482;5°;1º;14
482;6°;Ú;9
482;7°;Ú;9
483;2°;A;20
483;2°;B;15
483;3°;A;19
483;3°;B;24
483;4°;A;19
483;4°;B;18
483;4°;C;20
483;5°;A;18
483;5°;B;23
483;6°;A;30
483;6°;B;19
483;7°;A;16
483;7°;B;16
483;7°;C;18
484;2°;1º;15
484;3°;1º;20
484;4°;1º;16
484;5°;1º;14
484;6°;1º;17
484;7°;1º;13
485;2°;A;16
485;2°;B;14
485;3°;A;24
485;3°;B;22
485;4°;A;22
485;4°;B;17
485;5°;A;27
485;5°;B;18
485;6°;A;25
485;6°;B;22
485;7°;A;24
485;7°;B;19
486;2°;A;21
486;2°;B;24
486;3°;A;22
486;3°;B;17
486;3°;C;17
486;4°;A;26
486;4°;B;22
486;4°;C;17
486;5°;A;25
486;5°;B;18
486;5°;C;18
486;6°;A;19
486;6°;B;19
486;6°;C;18
486;7°;A;20
486;7°;B;19
486;7°;C;24
487;2°;A;30
487;2°;B;17
487;2°;C;18
487;3°;A;22
487;3°;B;18
487;3°;C;18
487;4°;A;29
487;4°;B;27
487;4°;C;22
487;5°;A;30
487;5°;B;28
487;5°;C;31
487;6°;A;29
487;6°;B;28
487;6°;C;20
487;7°;A;28
487;7°;B;27
487;7°;C;28
488;2°;1º;20
488;3°;1º;18
488;4°;1º;22
488;5°;1º;24
488;6°;1º;27
488;7°;1º;24
489;2°;1º;21
489;3°;1º;14
489;4°;1º;19
489;5°;1º;17
489;6°;1º;17
489;7°;1º;21
490;2°;A;22
490;2°;B;21
490;3°;A;18
490;3°;B;18
490;4°;A;25
490;4°;B;18
490;5°;A;30
490;5°;B;25
490;6°;A;20
490;6°;B;25
490;7°;A;22
490;7°;B;13
491;2°;A;18
491;2°;B;11
491;3°;A;20
491;3°;B;14
491;4°;A;21
491;4°;B;14
491;5°;A;25
491;5°;B;12
491;6°;A;22
491;6°;B;15
491;7°;A;18
491;7°;B;17
492;2°;1º;13
492;3°;1º;12
492;4°;1º;10
492;5°;1º;18
492;6°;1º;13
492;7°;1º;17
493;2°;A;24
493;2°;B;25
493;3°;A;26
493;3°;B;18
493;4°;A;22
493;4°;B;21
493;4°;C;34
493;5°;A;23
493;5°;B;22
493;5°;C;25
493;6°;A;23
493;6°;B;23
493;6°;C;23
493;7°;A;26
493;7°;B;25
493;7°;C;24
494;2°;A;21
494;3°;A;22
494;4°;A;19
494;4°;B;11
494;5°;A;28
494;6°;A;28
494;7°;A;24
495;1°;1º2º3°;2
495;3°;1º2º3°;4
495;4°;4º5°;3
495;5°;4º5°;2
495;6°;6º7º;2
495;7°;6º7º;3
497;2°;A;17
497;2°;B;22
497;3°;A;24
497;3°;B;18
497;4°;A;22
497;4°;B;20
497;5°;A;23
497;5°;B;23
497;6°;A;23
497;6°;B;24
497;7°;A;24
497;7°;B;18
498;2°;A;33
498;2°;B;30
498;3°;A;30
498;3°;B;28
498;4°;A;29
498;4°;B;28
498;4°;C;28
498;5°;A;28
498;5°;B;26
498;5°;C;27
498;6°;A;32
498;6°;B;20
498;7°;A;16
498;7°;B;18
498;7°;C;22
499;2°;A;25
499;2°;B;25
499;3°;A;20
499;3°;B;19
499;3°;C;21
499;4°;A;31
499;4°;B;29
499;5°;A;31
499;5°;B;24
499;5°;C;17
499;6°;A;25
499;6°;B;26
499;7°;A;28
499;7°;B;25
500;2°;1º;12
500;3°;1º;13
500;4°;1º;19
500;5°;1º;19
500;6°;1º;20
500;7°;1º;16
501;1°;1º, 2º y  3º ;5
501;2°;1º, 2º y  3º ;3
501;3°;1º, 2º y  3º ;4
501;4°;4º y 5ª;2
501;5°;4º y 5ª;1
501;6°;6º y 7º;4
501;7°;6º y 7º;1
502;1°;1° Y 2°;4
502;2°;1° Y 2°;6
502;3°; 3° Y 4° ;8
502;4°; 3° Y 4° ;6
502;5°;5°, 6° Y 7°;7
502;6°;5°, 6° Y 7°;9
502;7°;5°, 6° Y 7°;6
503;1°;1º y 2º;7
503;2°;1º y 2º;8
503;3°;3° y 4°;5
503;4°;3° y 4°;5
503;5°;5° Y 6°;6
503;6°;5° Y 6°;13
503;7°;1º;6
504;2°;1º;19
504;3°;1º;22
504;4°;1º;9
504;5°;1º;15
504;6°;1º;18
504;7°;1º;13
505;1°;1ro y 2do;4
505;2°;1ro y 2do;5
505;3°;3ro y 4to;6
505;4°;3ro y 4to;4
505;5°;5°, 6° y 7°;6
505;6°;5°, 6° y 7°;10
505;7°;5°, 6° y 7°;2
506;1°;1°,2°,3°;1
506;4°;4°,5°,6°,7°;2
506;5°;4°,5°,6°,7°;1
507;2°;A;26
507;2°;B;25
507;2°;C;25
507;2°;D;23
507;3°;A;26
507;3°;B;28
507;3°;C;19
507;3°;D;22
507;4°;A;27
507;4°;B;28
507;4°;C;23
507;4°;D;25
507;5°;A;27
507;5°;B;25
507;5°;C;24
507;5°;D;25
507;6°;A;27
507;6°;B;28
507;6°;C;23
507;6°;D;23
507;7°;A;26
507;7°;B;24
507;7°;C;26
507;7°;D;25
508;2°;1º;13
508;3°;1º;20
508;4°;1º;11
508;5°;1º;18
508;6°;1º;18
508;7°;1º;14
509;2°;1º;23
509;3°;1º;31
509;4°;1º;29
509;5°;1º;26
509;6°;1º;30
509;7°;1º;27
510;2°;Ú;14
510;3°;Ú;17
510;4°;Ú;13
510;5°;Ú;19
510;6°;Ú;18
510;7°;Ú;17
511;1°;1º Y 2º;4
511;2°;1º Y 2º;10
511;3°;1º;9
511;4°;1º;11
511;5°;1º;14
511;6°;1º;10
511;7°;1º;9
512;2°;A;30
512;2°;B;26
512;3°;A;30
512;3°;B;30
512;4°;A;30
512;4°;B;31
512;5°;A;29
512;5°;B;31
512;5°;C;29
512;6°;A;30
512;6°;B;28
512;7°;A;30
512;7°;B;29
513;2°;A;28
513;2°;B;22
513;2°;C;22
513;3°;A;27
513;3°;B;29
513;3°;C;24
513;4°;A;28
513;4°;B;30
513;4°;C;22
513;4°;D;22
513;5°;A;28
513;5°;B;30
513;5°;C;23
513;5°;D;27
513;6°;A;26
513;6°;B;26
513;6°;C;27
513;7°;A;24
513;7°;B;19
513;7°;C;22
514;2°;A;24
514;2°;B;17
514;2°;C;23
514;3°;A;19
514;3°;B;17
514;3°;C;17
514;4°;A;25
514;4°;B;19
514;4°;C;16
514;5°;A;21
514;5°;B;19
514;5°;C;17
514;5°;D;16
514;6°;A;23
514;6°;B;20
514;6°;C;18
514;7°;A;17
514;7°;B;19
514;7°;C;12
515;2°;A;32
515;2°;B;28
515;2°;C;30
515;2°;D;29
515;3°;A;34
515;3°;B;32
515;3°;C;29
515;3°;D;30
515;4°;A;30
515;4°;B;30
515;4°;C;30
515;4°;D;29
515;5°;A;35
515;5°;B;35
515;5°;C;29
515;5°;D;29
515;6°;A;32
515;6°;B;32
515;6°;C;34
515;6°;D;32
515;7°;A;28
515;7°;B;34
515;7°;C;28
515;7°;D;31
516;2°;A;26
516;2°;B;25
516;2°;C;25
516;3°;A;22
516;3°;B;19
516;3°;C;20
516;4°;A ;23
516;4°;B;17
516;4°;C;21
516;5°;A;25
516;5°;B;24
516;5°;C;26
516;6°;A;28
516;6°;B;27
516;6°;C;23
516;7°;A;25
516;7°;B;24
516;7°;C;21
517;2°;A;26
517;2°;B;26
517;3°;A;24
517;3°;B;19
517;4°;A;24
517;4°;B;23
517;5°;A;27
517;5°;B;25
517;6°;A;25
517;6°;B;25
517;7°;A;26
517;7°;B;23
518;2°;2° y 3°;9
518;3°;2° y 3°;8
518;4°;1º;12
518;5°;1º;14
518;6°;6° y 7°;5
518;7°;6° y 7°;14
519;2°;A;28
519;2°;B;20
519;3°;A;28
519;3°;B;23
519;4°;A;27
519;4°;B;26
519;5°;A;32
519;5°;B;29
519;6°;A;27
519;6°;B;28
519;7°;A;30
519;7°;B;23
520;2°;A;21
520;2°;B;17
520;3°;A;16
520;3°;B;16
520;3°;C;14
520;4°;A;25
520;4°;B;19
520;5°;A;19
520;5°;B;19
520;5°;C;21
520;6°;A;26
520;6°;B;25
520;6°;C;18
520;7°;A;16
520;7°;B;17
520;7°;C;15
520;7°;D;17
521;2°;1º;15
521;3°;1º;18
521;4°;A;13
521;4°;B;12
521;5°;A;15
521;5°;B;15
521;6°;A;14
521;6°;B;11
521;7°;1º;22
522;2°;A;21
522;2°;B;17
522;3°;A;17
522;3°;B;16
522;4°;A;19
522;4°;B;23
522;5°;A;16
522;5°;B;13
522;5°;C;21
522;6°;A;19
522;6°;B;15
522;6°;C;20
522;7°;A;18
522;7°;B;17
522;7°;C;19
523;2°;A;25
523;2°;B;26
523;2°;C;25
523;3°;A;20
523;3°;B;22
523;3°;C;21
523;4°;A;22
523;4°;B;24
523;4°;C;24
523;5°;A;27
523;5°;B;25
523;5°;C;26
523;6°;A;28
523;6°;B;24
523;6°;C;24
523;7°;A;25
523;7°;B;22
523;7°;C;22
524;2°;A;25
524;2°;B;16
524;2°;C;17
524;3°;A;24
524;3°;B;18
524;3°;C;16
524;4°;A;24
524;4°;B;21
524;4°;C;22
524;5°;A;23
524;5°;B;26
524;5°;C;24
524;6°;A;23
524;6°;B;23
524;6°;C;23
524;7°;A;24
524;7°;B;24
524;7°;C;23
525;2°;A;25
525;2°;B;19
525;3°;A;25
525;3°;B;23
525;4°;A;26
525;4°;B;22
525;5°;A;29
525;5°;B;26
525;6°;A;31
525;6°;B;25
525;7°;A;24
525;7°;B;26
526;2°;A;25
526;2°;B;19
526;3°;A;23
526;3°;B;17
526;4°;A;26
526;4°;B;24
526;5°;A;24
526;5°;B;25
526;6°;A;24
526;6°;B;17
526;7°;A;25
526;7°;B;23
527;2°;A;11
527;2°;B;10
527;3°;A;18
527;4°;A;17
527;4°;B;14
527;5°;A;19
527;6°;A;22
527;7°;A;21
528;2°;A;24
528;2°;B;24
528;3°;A;23
528;3°;B;24
528;4°;A;27
528;4°;B;23
528;5°;A;28
528;5°;B;22
528;6°;A;27
528;6°;B;18
528;7°;A;22
528;7°;B;22
529;2°;A;21
529;2°;B;23
529;2°;C;24
529;3°;A;24
529;3°;B;18
529;3°;C;18
529;4°;A;28
529;4°;B;25
529;4°;C;26
529;5°;A;29
529;5°;B;17
529;5°;C;19
529;6°;A;27
529;6°;B;25
529;6°;C;24
529;7°;A;24
529;7°;B;22
529;7°;C;24
531;2°;A;21
531;2°;B;23
531;3°;A;22
531;3°;B;19
531;4°;A;20
531;4°;B;24
531;5°;A;29
531;5°;B;29
531;6°;A;23
531;6°;B;26
531;7°;A;24
531;7°;B;17
533;2°;1º;9
533;3°;1º;9
533;4°;1º;13
533;5°;1º;14
533;6°;1º;10
533;7°;1º;12
534;2°;A;18
534;2°;B;18
534;2°;C;20
534;3°;A;18
534;3°;B;15
534;4°;A;23
534;4°;B;19
534;5°;A;18
534;5°;B;20
534;5°;C;17
534;6°;A;17
534;6°;B;17
534;7°;A;21
534;7°;B;17
535;2°;A;24
535;2°;B;20
535;3°;A;19
535;3°;B;15
535;4°;A;18
535;4°;B;18
535;4°;C;18
535;5°;A;24
535;5°;B;13
535;5°;C;13
535;6°;A;23
535;6°;B;22
535;7°;A;24
535;7°;B;23
536;2°;A;20
536;2°;B;21
536;3°;A;20
536;3°;B;21
536;4°;A;24
536;4°;B;20
536;5°;A;24
536;5°;B;15
536;6°;A;23
536;6°;B;17
536;7°;A;24
536;7°;B;23
537;2°;A;26
537;2°;B;25
537;3°;A;20
537;3°;B;17
537;3°;C;22
537;4°;A;22
537;4°;B.;19
537;5°;A;18
537;5°;B;18
537;5°;C;20
537;6°;A;21
537;6°;B;25
537;7°;A;16
537;7°;B;16
537;7°;C;16
538;2°;A;19
538;2°;B;18
538;3°;A;22
538;3°;B;23
538;4°;A;24
538;4°;B;23
538;5°;A;28
538;5°;B;26
538;6°;A;21
538;6°;B;24
538;7°;A;22
538;7°;B;22
539;2°;1º;29
539;3°;1º;24
539;4°;1º;31
539;5°;1º;29
539;6°;1º;26
539;7°;1º;30
540;2°;A;26
540;2°;B;21
540;3°;A;25
540;3°;B;15
540;4°;A;26
540;4°;B;21
540;5°;A;24
540;5°;B;21
540;6°;A;28
540;6°;B;22
540;7°;A;25
540;7°;B;20
541;2°;A;24
541;2°;B;22
541;3°;A;14
541;3°;B;13
541;3°;C;15
541;4°;A;17
541;4°;B;18
541;4°;C;19
541;5°;A;18
541;5°;B;20
541;5°;C;13
541;6°;A;17
541;6°;B;17
541;6°;C;19
541;7°;A;18
541;7°;B;18
541;7°;C;16
542;1°;1 y 2;9
542;2°;1 y 2;4
542;3°;3 y 4;7
542;4°;3 y 4;4
542;5°;5, 6 y 7;5
542;6°;5, 6 y 7;9
542;7°;5, 6 y 7;5
543;2°;A;14
543;2°;B;15
543;3°;A;15
543;3°;B;14
543;4°;A;29
543;5°;A;19
543;5°;B;19
543;6°;A;22
543;6°;B;21
543;7°;A;24
544;2°;A;23
544;2°;B;16
544;2°;C;18
544;3°;A;25
544;3°;B;23
544;4°;A;22
544;4°;B;21
544;4°;C;23
544;5°;A;20
544;5°;B;23
544;5°;C;18
544;5°;D;22
544;6°; C;23
544;6°;A;24
544;6°;B;23
544;7°;A;21
544;7°;B;22
544;7°;C;15
544;7°;D;19
545;2°;A;26
545;2°;B;28
545;3°;A;26
545;3°;B;26
545;4°;A;29
545;4°;B;24
545;5°;A;30
545;5°;B;26
545;6°;A;27
545;6°;B;29
545;7°;A;32
545;7°;B;26
546;2°;Ú;12
546;3°;Ú;15
546;4°;Ú;22
546;5°;Ú;14
546;6°;Ú;18
546;7°;Ú;14
548;2°;A;19
548;2°;B;17
548;2°;C;20
548;3°;A;27
548;3°;B;20
548;3°;C;19
548;4°;A;22
548;4°;B;21
548;4°;C;23
548;5°;A;21
548;5°;B;22
548;5°;C;22
548;5°;D;23
548;6°;A;22
548;6°;B;19
548;6°;C;18
548;7°;A;28
548;7°;B;18
548;7°;C;17
549;2°;A;29
549;2°;B;25
549;2°;C;28
549;3°;A;27
549;3°;B;20
549;3°;C;20
549;4°;A;29
549;4°;B.;27
549;4°;C;28
549;5°;A;29
549;5°;B;29
549;5°;C;31
549;6°;A;30
549;6°;B;28
549;6°;C;30
549;7°;A;27
549;7°;B;25
549;7°;C.;23
549;7°;D;23
550;2°;A;19
550;2°;B;20
550;3°;A;18
550;3°;B;13
550;4°;A;15
550;4°;B;15
550;5°;A;17
550;5°;B;15
550;6°;A;13
550;6°;B;13
550;7°;A;24
550;7°;B;18
552;2°;A;24
552;2°;B;20
552;3°;A;21
552;3°;B;16
552;3°;C;19
552;4°;A;30
552;4°;B;13
552;4°;C;16
552;5°;A;19
552;5°;B;21
552;5°;C;17
552;6°;A;31
552;6°;B;22
552;7°;A;21
552;7°;B;10
553;2°;1º;17
553;3°;1º;17
553;4°;Ú;16
553;5°;Ú;19
553;6°;Ú;15
553;7°;Ú;12
554;2°;A;24
554;2°;B;24
554;2°;C;23
554;2°;D;25
554;3°;A;22
554;3°;B;26
554;3°;C;24
554;3°;D;21
554;4°;A;25
554;4°;B;23
554;4°;C;26
554;4°;D;21
554;5°;A;28
554;5°;B;24
554;5°;C;22
554;5°;D;23
554;6°;A;29
554;6°;B;28
554;6°;C;30
554;7°;A;29
554;7°;B;25
554;7°;C;24
554;7°;D;23
555;2°;A;21
555;2°;B;19
555;3°;A;15
555;3°;B;16
555;4°;A;22
555;4°;B;19
555;5°;A;29
555;5°;B;28
555;6°;A;25
555;6°;B;21
555;7°;A;22
555;7°;B;28
556;2°;A;21
556;2°;B;18
556;3°;A;18
556;3°;B;15
556;4°;A;23
556;4°;B;23
556;5°;A;18
556;5°;B;20
556;5°;C;23
556;6°;A;27
556;6°;B;25
556;7°;A;15
556;7°;B;16
556;7°;C;17
557;2°;A;20
557;2°;B;18
557;3°;A;20
557;3°;B;23
557;4°;A;21
557;4°;B;18
557;5°;A;26
557;5°;B;25
557;6°;A;19
557;6°;B;21
557;7°;A;22
557;7°;B;22
558;2°;A;18
558;2°;B;15
558;2°;C;26
558;3°;A;19
558;3°;B;24
558;4°;A;24
558;4°;B;19
558;4°;C;19
558;5°;A;23
558;5°;B;14
558;5°;C;14
558;6°;A;23
558;6°;B;12
558;6°;C;14
558;7°;A;14
558;7°;B;15
558;7°;C;17
559;1°;1°Y 2°;5
559;2°;1°Y 2°;8
559;3°;A;10
559;4°;A;6
559;5°;A;8
559;6°;A;12
559;7°;A;11
560;2°;A;27
560;2°;B;26
560;2°;C;24
560;3°;A;31
560;3°;B;29
560;4°;A;27
560;4°;B;24
560;4°;C;23
560;5°;A;32
560;5°;B;31
560;6°;A;31
560;6°;B;29
560;7°;A;27
560;7°;B;28
560;7°;C;17
561;2°;A;25
561;2°;B;23
561;3°;A;25
561;3°;B;17
561;4°;A;22
561;4°;B;18
561;5°;A;23
561;5°;B;23
561;6°;A;26
561;6°;B;25
561;7°;A;22
561;7°;B;18
562;2°;A;24
562;2°;B;21
562;3°;A;23
562;3°;B;24
562;4°;A;20
562;4°;B;23
562;5°;A;20
562;5°;B;20
562;5°;C;19
562;6°;A;20
562;6°;B;23
562;7°;A;24
562;7°;B;24
563;2°;A;28
563;2°;B;21
563;2°;C;16
563;3°;A;24
563;3°;B;22
563;3°;C;24
563;4°;A;29
563;4°;B;24
563;4°;C;16
563;4°;D;16
563;5°;A;26
563;5°;B;26
563;5°;C;24
563;6°;A;29
563;6°;B;17
563;6°;C;18
563;7°;A;29
563;7°;B;24
564;2°;A;23
564;3°;A;24
564;4°;A;23
564;4°;B;20
564;5°;A;21
564;6°;A;25
564;7°;A;14
564;7°;B;18
565;2°;A;21
565;2°;B;14
565;3°;A;18
565;3°;B;14
565;4°;Único;26
565;5°;A;24
565;5°;B;27
565;6°;Único ;30
565;7°;Único;27
566;2°;A;26
566;2°;B;21
566;3°;A;24
566;3°;B;16
566;3°;C;22
566;4°;A;25
566;4°;B;17
566;4°;C;20
566;5°;A;25
566;5°;B;25
566;6°;A;26
566;6°;B;20
566;7°;A;21
566;7°;B;21
566;7°;C;23
567;2°;1º;22
567;3°;A;13
567;3°;B;13
567;4°;A;14
567;4°;B;14
567;5°;A;15
567;5°;B;15
567;6°;1º;23
567;7°;A;14
567;7°;B;15
568;2°;1º;21
568;3°;1º;16
568;4°;A;17
568;5°;1º;10
568;6°;1º;12
568;6°;B;11
568;7°;1º;12
569;2°;A;24
569;2°;B;27
569;3°;A;23
569;3°;B;17
569;4°;A;26
569;4°;B;23
569;5°;A;21
569;5°;B;17
569;6°;A;18
569;6°;B;16
569;6°;C;18
569;7°;A;18
569;7°;B;17
569;7°;C;19
570;2°;A;18
570;2°;B;18
570;3°;A;21
570;3°;B;18
570;4°;A;27
570;4°;B;19
570;5°;A;25
570;5°;B;20
570;6°;A;24
570;6°;B;16
570;7°;A;20
570;7°;B;16
571;2°;A;16
571;2°;B;14
571;3°;A;17
571;3°;B;18
571;4°;A;16
571;4°;B;19
571;5°;A;20
571;5°;B;13
571;6°;A;16
571;6°;B;11
571;7°;A;16
571;7°;B;21
572;2°;A;22
572;2°;B;20
572;3°;A;25
572;3°;B;25
572;4°;A;33
572;4°;B;27
572;5°;A;23
572;5°;B;22
572;6°;A;25
572;6°;B;21
572;7°;A;28
572;7°;B;20
573;2°;A;19
573;3°;A;20
573;4°;A;22
573;5°;A;19
573;6°;A;18
573;7°;A;17
574;2°;A;16
574;2°;B;16
574;2°;C;19
574;2°;D;20
574;3°;A;17
574;3°;B;18
574;3°;C;18
574;3°;D;16
574;4°;A;21
574;4°;B;24
574;4°;C;23
574;5°;A;22
574;5°;B;20
574;5°;C;19
574;5°;D;17
574;6°;A;24
574;6°;B;24
574;6°;C;22
574;7°;A;21
574;7°;B;22
574;7°;C;17
574;7°;D;16
575;2°;A;28
575;2°;B;27
575;2°;C;34
575;3°;A;33
575;3°;B;21
575;3°;C;22
575;4°;A;31
575;4°;B;29
575;4°;C;16
575;5°;A;30
575;5°;B;21
575;5°;C;25
575;6°;A;28
575;6°;B;28
575;6°;C;27
575;7°;A;26
575;7°;B;13
575;7°;C;28
576;2°;1º;23
576;3°;1º;26
576;4°;1º;25
576;5°;A;22
576;5°;B;22
576;6°;1º;30
576;7°;1º;23
577;2°;1°,2°,3°;2
577;3°;1°,2°,3°;3
577;4°;4°,5°,6°,7°;3
577;5°;4°,5°,6°,7°;1
577;6°;4°,5°,6°,7°;2
577;7°;4°,5°,6°,7°;2
578;2°;A;20
578;2°;B;21
578;3°;A;23
578;3°;B;19
578;4°;A;24
578;4°;B;19
578;5°;A;26
578;5°;B;21
578;6°;A;22
578;6°;B;20
578;7°;A;18
578;7°;B;15
579;2°;A;24
579;2°;B;21
579;3°;A;26
579;3°;B;24
579;4°;A;26
579;4°;B;24
579;5°;A;29
579;5°;B;26
579;6°;A ;24
579;6°;B;24
579;7°;A;28
579;7°;B;24
580;2°;A;19
580;2°;B;18
580;3°;A;23
580;3°;B;24
580;4°;A;19
580;4°;B;21
580;5°;A;18
580;5°;B;16
580;6°;A;15
580;6°;B;18
580;7°;A;23
580;7°;B;27
581;2°;A;22
581;3°;A;8
581;3°;B;8
581;4°;A;13
581;4°;B;13
581;5°;1º;23
581;6°;A;15
581;6°;B;13
581;7°;1º;26
582;2°;A;26
582;2°;B;20
582;3°;A;23
582;3°;B;22
582;4°;A;22
582;4°;B;25
582;5°;A;24
582;5°;B;19
582;5°;C;23
582;6°;A;31
582;6°;B;26
582;7°;A;28
582;7°;B;28
583;2°;A;24
583;2°;B;23
583;3°;A;23
583;3°;B;15
583;4°;A;21
583;4°;B;22
583;5°;A;26
583;5°;B;20
583;6°;A;27
583;6°;B;25
583;7°;A;27
583;7°;B;26
584;2°;A;18
584;2°;B;18
584;3°;A;19
584;3°;B;18
584;4°;A;30
584;4°;B;23
584;5°;A;25
584;5°;B;22
584;6°;A;27
584;6°;B;15
584;7°;A;28
584;7°;B;19
585;2°;A;15
585;2°;B;15
585;3°;A;16
585;3°;B;13
585;4°;A;22
585;4°;B;21
585;5°;A;20
585;5°;B;20
585;6°;A;15
585;6°;B;12
585;7°;A;18
585;7°;B;18
586;2°;1º;15
586;3°;1º;20
586;4°;1º;18
586;5°;1º;24
586;6°;1º;21
586;7°;1º;17
587;2°;1º;10
587;3°;1º;16
587;4°;1º;15
587;5°;1º;12
587;6°;6° Y 7°;10
587;7°;6° Y 7°;10
588;2°;A;26
588;2°;B;25
588;3°;A;24
588;3°;B;24
588;4°;A;24
588;4°;B;24
588;5°;A;23
588;5°;B;24
588;5°;C;21
588;6°;A;18
588;6°;B;19
588;7°;A;25
588;7°;B;21
589;2°;1º;22
589;3°;1º;18
589;4°;1º;26
589;5°;1º;24
589;6°;1º;18
589;7°;1º;21
590;2°;A;20
590;3°;A;14
590;4°;1º;13
590;5°;1º;22
590;6°;1º;16
590;6°;B;15
590;7°;1º;23
591;2°;1º;20
591;3°;1º;26
591;4°;1º;27
591;5°;A;17
591;5°;B;15
591;6°;1º;18
591;7°;1º;26
592;2°;A;13
592;2°;B;13
592;3°;A;25
592;4°; B;15
592;4°;A;19
592;5°;A;22
592;6°;A;14
592;6°;B;14
592;7°;A;20
593;2°;A;27
593;2°;B;28
593;3°;A;30
593;3°;B;29
593;4°;A;31
593;4°;B;24
593;5°;A;32
593;5°;B;32
593;6°;A;25
593;6°;B;13
593;7°;A;25
593;7°;B;22
594;2°;A;22
594;2°;B;20
594;2°;C;20
594;3°;A;24
594;3°;B;19
594;3°;C;19
594;4°;A;26
594;4°;B;21
594;4°;C;19
594;5°;A;27
594;5°;B;24
594;5°;C;22
594;6°;A;28
594;6°;B;25
594;6°;C;24
594;7°;A;24
594;7°;B;18
594;7°;C;19
595;2°;A;19
595;2°;B;18
595;3°;A;25
595;3°;B;13
595;4°;A;23
595;4°;B;19
595;5°;A;23
595;5°;B;17
595;6°;A;22
595;6°;B;15
595;7°;A;26
595;7°;B;11
596;2°;A;24
596;2°;B;20
596;3°;A;16
596;3°;B;19
596;4°;A;19
596;4°;B;22
596;5°;A;20
596;5°;B;19
596;6°;A;23
596;6°;B;17
596;7°;A;28
596;7°;B;23
597;2°;1º;20
597;3°;1º;21
597;4°;1º;22
597;5°;1º;24
597;6°;1º;24
597;7°;1º;25
598;2°;A;17
598;2°;B;20
598;3°;A;16
598;3°;B;13
598;4°;A;24
598;4°;B;22
598;5°;A;22
598;5°;B;20
598;6°;A;26
598;6°;B;19
598;7°;A;17
598;7°;B;13
599;2°;A;10
599;2°;B;16
599;3°;A;16
599;3°;B;17
599;4°;A;14
599;4°;B;15
599;5°;A;25
599;5°;B;24
599;6°;A;16
599;6°;B;20
599;7°;A;13
599;7°;B;16
600;2°;A;21
600;2°;B;21
600;2°;C;33
600;3°;A;23
600;3°;B;20
600;3°;C;19
600;3°;D;17
600;4°;A;34
600;4°;B;25
600;4°;C;23
600;5°;A;25
600;5°;B;27
600;5°;C;26
600;6°;A;28
600;6°;B;28
600;6°;C;24
600;7°;A;27
600;7°;B;27
600;7°;C;26
601;2°;A;15
601;2°;B;15
601;3°;1º;31
601;4°;1º;27
601;5°;A;14
601;5°;B;14
601;6°;A;19
601;6°;B;17
601;7°;1º;25
602;2°;A;27
602;2°;B;28
602;3°;A;28
602;3°;B;27
602;4°;A;27
602;4°;B;26
602;5°;A;27
602;5°;B;26
602;6°;A;19
602;6°;B;26
602;7°;A;31
602;7°;B;33
603;2°;A;20
603;2°;B;13
603;3°;A;27
603;3°;B;16
603;3°;C;15
603;4°;A;25
603;4°;B;27
603;5°;A;30
603;5°;B;24
603;6°;A;26
603;6°;B;22
603;7°;A;29
603;7°;B;29
604;2°;A;26
604;2°;B;26
604;3°;A;18
604;3°;B;21
604;4°;A;21
604;4°;B;24
604;5°;A;23
604;5°;B;21
604;6°;A;21
604;6°;B;20
604;7°;A;19
604;7°;B;19
605;2°;A;17
605;2°;B;15
605;3°;A;17
605;3°;B;17
605;4°;A;16
605;4°;B;17
605;5°;A;18
605;5°;B;18
605;6°;A;19
605;6°;B;17
605;7°;A;18
605;7°;B;17
606;2°;A;29
606;2°;B;27
606;2°;C;31
606;3°;A;31
606;3°;B;25
606;3°;C;25
606;4°;A;28
606;4°;B;29
606;4°;C;27
606;5°;A;28
606;5°;B;31
606;5°;c;25
606;6°;A;29
606;6°;B;29
606;6°;C;29
606;7°;A;29
606;7°;B;27
606;7°;C;25
607;2°;A;16
607;2°;B;15
607;3°;A;14
607;3°;B;15
607;4°;A;16
607;4°;B;16
607;5°;A;15
607;5°;B;13
607;6°;A;15
607;6°;B;15
607;7°;A;25
608;2°; B;30
608;2°;A;26
608;2°;C;32
608;3°;A;30
608;3°;B;27
608;3°;C;26
608;4°;A;26
608;4°;B;27
608;4°;C;28
608;4°;D;18
608;5°; D;29
608;5°;A;27
